STATE,YEAR,MONTH_NAME,EVENT_TYPE
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Tornado"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Thunderstorm Wind"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Hail"
"WYOMING",1994,"July","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"VIRGINIA",1994,"May","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"May","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MONTANA",1994,"May","Thunderstorm Wind"
"MONTANA",1994,"August","Thunderstorm Wind"
"MONTANA",1994,"April","Tornado"
"SOUTH DAKOTA",1994,"June","Hail"
"PENNSYLVANIA",1994,"April","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"February","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW MEXICO",1994,"September","Hail"
"NEW MEXICO",1994,"September","Hail"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"August","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Hail"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"WISCONSIN",1994,"May","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"September","Hail"
"WEST VIRGINIA",1994,"June","Hail"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"WEST VIRGINIA",1994,"June","Hail"
"WISCONSIN",1994,"April","Thunderstorm Wind"
"WISCONSIN",1994,"April","Hail"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"September","Thunderstorm Wind"
"WISCONSIN",1994,"September","Thunderstorm Wind"
"VIRGINIA",1994,"May","Hail"
"WISCONSIN",1994,"April","Hail"
"WISCONSIN",1994,"May","Thunderstorm Wind"
"WISCONSIN",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TENNESSEE",1994,"June","Tornado"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"UTAH",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Hail"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"October","Tornado"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"TENNESSEE",1994,"April","Thunderstorm Wind"
"TENNESSEE",1994,"November","Thunderstorm Wind"
"NEW JERSEY",1994,"July","Thunderstorm Wind"
"NEW JERSEY",1994,"May","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Hail"
"NEW JERSEY",1994,"July","Hail"
"NEW JERSEY",1994,"July","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"September","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Hail"
"WISCONSIN",1994,"September","Hail"
"TEXAS",1994,"February","Thunderstorm Wind"
"TEXAS",1994,"February","Tornado"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Hail"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"September","Thunderstorm Wind"
"WISCONSIN",1994,"June","Hail"
"PUERTO RICO",1994,"August","Thunderstorm Wind"
"PUERTO RICO",1994,"August","Thunderstorm Wind"
"WEST VIRGINIA",1994,"September","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"WISCONSIN",1994,"May","Thunderstorm Wind"
"WISCONSIN",1994,"July","Hail"
"PENNSYLVANIA",1994,"September","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"November","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"August","Thunderstorm Wind"
"NEW YORK",1994,"August","Hail"
"NEW YORK",1994,"August","Thunderstorm Wind"
"NEW YORK",1994,"August","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"July","Hail"
"TEXAS",1994,"July","Hail"
"TEXAS",1994,"July","Thunderstorm Wind"
"VIRGINIA",1994,"September","Thunderstorm Wind"
"TEXAS",1994,"February","Hail"
"TEXAS",1994,"February","Thunderstorm Wind"
"TEXAS",1994,"February","Thunderstorm Wind"
"TEXAS",1994,"February","Thunderstorm Wind"
"WYOMING",1994,"July","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Tornado"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Tornado"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"November","Tornado"
"TEXAS",1994,"February","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"August","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"NEW MEXICO",1994,"April","Hail"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"May","Tornado"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Hail"
"NEW MEXICO",1994,"September","Tornado"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"WEST VIRGINIA",1994,"August","Thunderstorm Wind"
"WEST VIRGINIA",1994,"June","Hail"
"WISCONSIN",1994,"April","Thunderstorm Wind"
"WISCONSIN",1994,"April","Hail"
"WISCONSIN",1994,"April","Thunderstorm Wind"
"WISCONSIN",1994,"July","Hail"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"TENNESSEE",1994,"April","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"September","Hail"
"TEXAS",1994,"September","Hail"
"TEXAS",1994,"January","Thunderstorm Wind"
"TEXAS",1994,"March","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"May","Thunderstorm Wind"
"NEBRASKA",1994,"May","Hail"
"NEW HAMPSHIRE",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"NEW JERSEY",1994,"June","Hail"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"WISCONSIN",1994,"April","Hail"
"OHIO",1994,"August","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"July","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"July","Hail"
"TEXAS",1994,"July","Hail"
"MISSOURI",1994,"May","Thunderstorm Wind"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"WISCONSIN",1994,"July","Tornado"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Hail"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"September","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"VIRGINIA",1994,"September","Hail"
"VIRGINIA",1994,"November","Thunderstorm Wind"
"WYOMING",1994,"July","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"December","Hail"
"NORTH DAKOTA",1994,"May","Hail"
"NORTH DAKOTA",1994,"May","Hail"
"NORTH DAKOTA",1994,"June","Hail"
"OHIO",1994,"September","Hail"
"NEBRASKA",1994,"July","Tornado"
"SOUTH DAKOTA",1994,"July","Hail"
"SOUTH DAKOTA",1994,"July","Hail"
"SOUTH DAKOTA",1994,"October","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"June","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Hail"
"MISSOURI",1994,"April","Hail"
"OHIO",1994,"August","Thunderstorm Wind"
"WYOMING",1994,"July","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"April","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"TEXAS",1994,"March","Tornado"
"TEXAS",1994,"March","Hail"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Tornado"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"WYOMING",1994,"July","Tornado"
"WYOMING",1994,"July","Hail"
"WISCONSIN",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"WEST VIRGINIA",1994,"April","Hail"
"WEST VIRGINIA",1994,"April","Thunderstorm Wind"
"WEST VIRGINIA",1994,"June","Hail"
"WEST VIRGINIA",1994,"June","Hail"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"WISCONSIN",1994,"May","Tornado"
"WYOMING",1994,"April","Thunderstorm Wind"
"WYOMING",1994,"July","Thunderstorm Wind"
"WYOMING",1994,"May","Thunderstorm Wind"
"WYOMING",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"April","Tornado"
"NORTH CAROLINA",1994,"August","Thunderstorm Wind"
"NORTH CAROLINA",1994,"September","Thunderstorm Wind"
"VIRGINIA",1994,"September","Thunderstorm Wind"
"VIRGINIA",1994,"September","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TENNESSEE",1994,"June","Tornado"
"TENNESSEE",1994,"November","Thunderstorm Wind"
"TENNESSEE",1994,"November","Tornado"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Tornado"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"NEBRASKA",1994,"August","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Hail"
"PENNSYLVANIA",1994,"July","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Tornado"
"UTAH",1994,"May","Thunderstorm Wind"
"UTAH",1994,"May","Thunderstorm Wind"
"UTAH",1994,"May","Thunderstorm Wind"
"UTAH",1994,"May","Thunderstorm Wind"
"UTAH",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"April","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"PENNSYLVANIA",1994,"May","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"September","Hail"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"WEST VIRGINIA",1994,"June","Thunderstorm Wind"
"WEST VIRGINIA",1994,"August","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"FLORIDA",1994,"June","Tornado"
"NORTH CAROLINA",1994,"May","Hail"
"NORTH CAROLINA",1994,"July","Hail"
"NORTH CAROLINA",1994,"July","Thunderstorm Wind"
"NORTH CAROLINA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Hail"
"OKLAHOMA",1994,"August","Hail"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"October","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"April","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"May","Hail"
"NORTH DAKOTA",1994,"May","Hail"
"NORTH DAKOTA",1994,"May","Hail"
"NORTH CAROLINA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"September","Hail"
"NEBRASKA",1994,"September","Hail"
"OHIO",1994,"April","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"May","Hail"
"TENNESSEE",1994,"November","Tornado"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"July","Hail"
"UTAH",1994,"October","Hail"
"UTAH",1994,"October","Hail"
"TEXAS",1994,"February","Hail"
"TEXAS",1994,"February","Tornado"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Tornado"
"NORTH CAROLINA",1994,"May","Hail"
"NORTH CAROLINA",1994,"May","Hail"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"NORTH DAKOTA",1994,"June","Thunderstorm Wind"
"NORTH DAKOTA",1994,"June","Thunderstorm Wind"
"NORTH DAKOTA",1994,"June","Thunderstorm Wind"
"NORTH DAKOTA",1994,"June","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"WYOMING",1994,"May","Thunderstorm Wind"
"WISCONSIN",1994,"July","Hail"
"WISCONSIN",1994,"July","Tornado"
"WISCONSIN",1994,"July","Tornado"
"WISCONSIN",1994,"April","Hail"
"WISCONSIN",1994,"July","Tornado"
"WISCONSIN",1994,"April","Thunderstorm Wind"
"WISCONSIN",1994,"July","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
